customer_id,first_name,last_name,date_of_birth,occupation,income,phone
13337,First_13337,Last_13337,2000-10-11,Healthcare Worker,1641.42,0951913039
13338,First_13338,Last_13338,1987-01-06,Retired/Unemployed,907.2,0917105921
13340,First_13340,Last_13340,1991-01-09,Retired/Unemployed,2667.97,0942092641
13342,First_13342,Last_13342,1998-11-06,Retired/Unemployed,1766.47,0992927308
13343,First_13343,Last_13343,1982-01-19,Family Business Owner,2798.39,0994827071
13344,First_13344,Last_13344,2003-07-08,Manual Worker,1238.53,0953785796
13346,First_13346,Last_13346,1989-12-20,Manual Worker,2357.95,0936398757
13347,First_13347,Last_13347,2001-08-28,Student,991.15,0975759076
13348,First_13348,Last_13348,2000-06-25,Student,599.92,0999850347
13349,First_13349,Last_13349,1986-10-13,Teacher,2425.62,0997531809
13350,First_13350,Last_13350,1984-10-21,Freelancer,302.46,0923122862
13351,First_13351,Last_13351,1992-08-05,Family Business Owner,1883.31,0998225810
13353,First_13353,Last_13353,1997-05-26,Retired/Unemployed,2208.38,0949988999
13354,First_13354,Last_13354,1989-05-23,Healthcare Worker,1918.94,0963566623
13355,First_13355,Last_13355,1986-05-16,Artist,2302.91,0964370228
13356,First_13356,Last_13356,2002-06-20,Retired/Unemployed,2609.17,0936418836
13357,First_13357,Last_13357,1980-01-07,Manual Worker,2209.38,0978876660
13359,First_13359,Last_13359,1985-03-09,Healthcare Worker,2836.44,0912735784
13360,First_13360,Last_13360,2002-08-18,Teacher,2735.27,0974212468
13361,First_13361,Last_13361,1989-02-17,Family Business Owner,1948.12,0990021868
13362,First_13362,Last_13362,1995-09-22,Student,739.09,0973105141
13363,First_13363,Last_13363,1985-09-12,Healthcare Worker,2488.76,0993395584
13364,First_13364,Last_13364,2000-11-19,Driver,2209.65,0940829859
13365,First_13365,Last_13365,1981-03-24,Teacher,2995.79,0956146209
13366,First_13366,Last_13366,1995-03-26,Healthcare Worker,937.33,0975514975
13368,First_13368,Last_13368,2000-12-24,Driver,1125.84,0944816605
13369,First_13369,Last_13369,1990-09-22,Family Business Owner,2653.69,0979886826
13370,First_13370,Last_13370,1991-05-10,Manual Worker,2281.91,0932796360
13371,First_13371,Last_13371,2002-12-23,Manual Worker,1808.99,0961240446
13372,First_13372,Last_13372,1980-01-22,Student,685.73,0969629653
13373,First_13373,Last_13373,1990-02-26,Office Worker,2079.01,0940072383
13374,First_13374,Last_13374,2003-05-21,Artist,2734.14,0993367558
13376,First_13376,Last_13376,1981-07-08,Teacher,2921.12,0925495951
13377,First_13377,Last_13377,1995-07-26,Office Worker,1208.04,0931167271
13378,First_13378,Last_13378,1983-04-02,Student,2900.72,0957186365
13379,First_13379,Last_13379,1980-04-14,Teacher,1183.43,0919209342
13380,First_13380,Last_13380,1998-09-25,Student,1979.9,0939846669
13381,First_13381,Last_13381,1986-02-19,Artist,901.32,0973315094
13382,First_13382,Last_13382,1998-08-18,Manual Worker,1217.49,0990546350
13383,First_13383,Last_13383,1989-11-15,Family Business Owner,2077.29,0987215966
13384,First_13384,Last_13384,1994-04-15,Student,2974.28,0922290043
13387,First_13387,Last_13387,1999-01-29,Family Business Owner,715.25,0946235016
13388,First_13388,Last_13388,1999-12-05,Manual Worker,1749.23,0949861155
13389,First_13389,Last_13389,2001-09-12,Office Worker,236.38,0994864202
13390,First_13390,Last_13390,1997-09-04,Manual Worker,1222.23,0965561472
13391,First_13391,Last_13391,2003-06-05,Freelancer,2782.81,0923414886
13392,First_13392,Last_13392,1997-04-21,Manual Worker,2918.13,0919555632
13393,First_13393,Last_13393,1982-10-11,Manual Worker,644.18,0951660150
13395,First_13395,Last_13395,1986-08-04,Freelancer,1276.41,0973126929
13396,First_13396,Last_13396,1984-12-25,Student,2189.53,0925875132
13397,First_13397,Last_13397,1985-01-05,Teacher,452.54,0919261977
13398,First_13398,Last_13398,1997-06-09,Family Business Owner,609.05,0951716952
13399,First_13399,Last_13399,1995-12-21,Teacher,1116.29,0997901883
13400,First_13400,Last_13400,1994-10-19,Student,2408.46,0911820160
13401,First_13401,Last_13401,1996-01-12,Freelancer,2700.45,0923405803
13402,First_13402,Last_13402,2001-02-27,Artist,508.07,0975591585
13403,First_13403,Last_13403,1982-02-15,Freelancer,2073.74,0987527753
13404,First_13404,Last_13404,1990-09-05,Artist,2167.46,0918359849
13405,First_13405,Last_13405,1992-10-25,Family Business Owner,1542.35,0957810745
13406,First_13406,Last_13406,1995-07-23,Healthcare Worker,210.92,0991274311
13407,First_13407,Last_13407,2001-01-23,Manual Worker,1349.94,0948286818
13408,First_13408,Last_13408,1992-07-06,Freelancer,570.15,0929611438
13410,First_13410,Last_13410,1980-07-23,Office Worker,1326.75,0927629534
13413,First_13413,Last_13413,1986-09-09,Healthcare Worker,2215.12,0968168567
13415,First_13415,Last_13415,1985-10-14,Retired/Unemployed,1234.57,0988243817
13416,First_13416,Last_13416,1982-07-10,Artist,2471.55,0996367342
13417,First_13417,Last_13417,1994-12-23,Student,1511.09,0957819313
13418,First_13418,Last_13418,1985-07-14,Artist,2174.43,0922185913
13419,First_13419,Last_13419,2001-02-20,Teacher,2116.95,0975463757
13420,First_13420,Last_13420,1995-08-17,Artist,2906.22,0928533599
13421,First_13421,Last_13421,1999-09-02,Driver,513.19,0989044977
13422,First_13422,Last_13422,1999-06-17,Office Worker,1051.37,0967537641
13423,First_13423,Last_13423,1989-02-23,Driver,1046.8,0964037498
13424,First_13424,Last_13424,1980-09-05,Office Worker,875.13,0927024251
13425,First_13425,Last_13425,1996-07-06,Student,2854.3,0960571121
13426,First_13426,Last_13426,1987-12-06,Office Worker,2294.3,0989625083
13427,First_13427,Last_13427,1999-04-24,Teacher,527.97,0917128418
13428,First_13428,Last_13428,1986-07-24,Manual Worker,977.71,0978044289
13430,First_13430,Last_13430,2000-02-10,Artist,358.13,0994744920
13432,First_13432,Last_13432,1982-12-20,Healthcare Worker,1653.41,0945639129
13433,First_13433,Last_13433,1998-05-04,Retired/Unemployed,2417.17,0974046041
13435,First_13435,Last_13435,1997-09-15,Teacher,1489.39,0976874378
13436,First_13436,Last_13436,1998-12-03,Artist,1074.5,0947011625
13437,First_13437,Last_13437,1986-12-11,Driver,2496.09,0956210473
13438,First_13438,Last_13438,1982-12-16,Teacher,651.44,0962499447
13439,First_13439,Last_13439,2002-12-18,Freelancer,2899.56,0986347861
13440,First_13440,Last_13440,2001-06-24,Student,2405.31,0944596372
13442,First_13442,Last_13442,1988-07-27,Office Worker,2776.38,0950641164
13443,First_13443,Last_13443,1997-04-09,Office Worker,349.35,0936519730
13444,First_13444,Last_13444,1981-09-04,Family Business Owner,1162.65,0993975979
13445,First_13445,Last_13445,1985-06-16,Retired/Unemployed,1001.43,0997905578
13446,First_13446,Last_13446,1981-06-22,Teacher,2562.39,0956943008
13447,First_13447,Last_13447,1980-05-16,Office Worker,2671.73,0912670702
13448,First_13448,Last_13448,2001-12-31,Manual Worker,319.49,0920858233
13449,First_13449,Last_13449,1999-08-13,Artist,946.12,0911235037
13450,First_13450,Last_13450,1999-11-06,Manual Worker,2224.9,0919337731
13451,First_13451,Last_13451,1999-05-06,Healthcare Worker,2809.44,0981325892
13452,First_13452,Last_13452,1992-03-31,Family Business Owner,2542.28,0930009264
13453,First_13453,Last_13453,2002-04-17,Retired/Unemployed,926.18,0960500328
13454,First_13454,Last_13454,1999-08-04,Student,1349.52,0972841548
13455,First_13455,Last_13455,1980-12-08,Student,435.12,0932504218
13457,First_13457,Last_13457,1991-02-01,Manual Worker,709.05,0922660861
13459,First_13459,Last_13459,1985-07-27,Family Business Owner,1934.55,0918687949
13460,First_13460,Last_13460,1992-03-19,Manual Worker,1493.17,0985844446
13461,First_13461,Last_13461,1998-04-12,Student,1542.15,0939611641
13462,First_13462,Last_13462,1998-07-21,Teacher,1838.53,0947084863
13463,First_13463,Last_13463,1991-03-09,Driver,1310.56,0943799371
13464,First_13464,Last_13464,2003-05-04,Driver,2284.79,0914526843
13465,First_13465,Last_13465,2003-04-13,Family Business Owner,2480.25,0940663742
13468,First_13468,Last_13468,1991-12-13,Artist,2203.43,0924471602
13469,First_13469,Last_13469,1988-06-05,Office Worker,1865.96,0941629348
13470,First_13470,Last_13470,1994-06-25,Manual Worker,482.52,0939466591
13471,First_13471,Last_13471,1999-06-02,Freelancer,361.45,0920081343
13472,First_13472,Last_13472,1985-06-28,Teacher,371.65,0912262910
13473,First_13473,Last_13473,2002-11-29,Office Worker,2259.03,0918626503
13476,First_13476,Last_13476,1989-08-17,Healthcare Worker,478.77,0973031700
13477,First_13477,Last_13477,1992-10-05,Teacher,673.32,0970411611
13478,First_13478,Last_13478,2000-12-16,Artist,2448.66,0931961413
13479,First_13479,Last_13479,1998-01-19,Freelancer,429.32,0914608971
13480,First_13480,Last_13480,1984-12-22,Driver,719.57,0974276366
13481,First_13481,Last_13481,1999-04-02,Manual Worker,1545.77,0938326834
13482,First_13482,Last_13482,1986-09-30,Family Business Owner,1158.21,0952036958
13483,First_13483,Last_13483,2000-11-19,Manual Worker,452.83,0995338486
13484,First_13484,Last_13484,1994-03-02,Manual Worker,2479.57,0941293988
13485,First_13485,Last_13485,1998-10-04,Manual Worker,2907.24,0957680294
13486,First_13486,Last_13486,2002-03-23,Artist,636.59,0988543939
13488,First_13488,Last_13488,1994-04-21,Artist,1108.03,0976713489
13489,First_13489,Last_13489,1990-04-04,Teacher,1535.03,0920487290
13490,First_13490,Last_13490,1997-03-13,Teacher,2367.43,0962829756
13492,First_13492,Last_13492,1982-10-10,Teacher,870.57,0998195301
13493,First_13493,Last_13493,1995-09-18,Student,923.57,0982483279
13494,First_13494,Last_13494,1981-01-28,Retired/Unemployed,231.04,0928093869
13495,First_13495,Last_13495,1981-11-26,Student,2296.11,0982713961
13496,First_13496,Last_13496,1983-04-10,Artist,1257.53,0943801308
13498,First_13498,Last_13498,1985-09-09,Office Worker,1551.71,0938470931
13499,First_13499,Last_13499,2000-01-09,Family Business Owner,2241.21,0912630624
13500,First_13500,Last_13500,1992-09-25,Artist,1944.46,0992187107
13501,First_13501,Last_13501,2003-04-22,Healthcare Worker,1371.45,0959838765
13502,First_13502,Last_13502,1980-11-26,Driver,2138.25,0986539597
13503,First_13503,Last_13503,2001-08-02,Student,2061.43,0953738909
13504,First_13504,Last_13504,1982-01-22,Teacher,2098.4,0976359267
13505,First_13505,Last_13505,1995-11-09,Student,2258.61,0950868502
13506,First_13506,Last_13506,1994-08-12,Retired/Unemployed,2543.01,0934596944
13507,First_13507,Last_13507,2002-01-06,Retired/Unemployed,779.36,0974676332
13508,First_13508,Last_13508,1993-02-24,Freelancer,1037.05,0942078243
13509,First_13509,Last_13509,1989-06-28,Freelancer,2703.34,0954505751
13510,First_13510,Last_13510,2000-07-31,Retired/Unemployed,2505.45,0967232833
13512,First_13512,Last_13512,1984-02-23,Manual Worker,1266.12,0990948234
13513,First_13513,Last_13513,1992-02-19,Office Worker,2995.2,0914875119
13514,First_13514,Last_13514,1989-11-27,Driver,581.66,0999336982
13515,First_13515,Last_13515,2002-08-22,Teacher,771.45,0966109851
13516,First_13516,Last_13516,2003-11-11,Manual Worker,872.83,0961190424
13517,First_13517,Last_13517,1999-03-14,Driver,903.3,0993400018
13518,First_13518,Last_13518,1991-08-05,Retired/Unemployed,2939.56,0990033436
13519,First_13519,Last_13519,1996-11-09,Family Business Owner,2385.74,0930969271
13520,First_13520,Last_13520,2003-12-31,Driver,1361.03,0969508067
13521,First_13521,Last_13521,2000-02-28,Retired/Unemployed,2215.69,0997554224
13523,First_13523,Last_13523,1985-08-23,Driver,2177.35,0944685657
13524,First_13524,Last_13524,1998-10-13,Teacher,1996.57,0964346248
13525,First_13525,Last_13525,1985-06-01,Manual Worker,2624.39,0951689856
13526,First_13526,Last_13526,1996-12-12,Driver,2573.13,0932980115
13527,First_13527,Last_13527,1986-03-18,Freelancer,591.75,0981906847
13529,First_13529,Last_13529,1985-04-13,Office Worker,2773.95,0993912505
13531,First_13531,Last_13531,1981-03-22,Healthcare Worker,2584.11,0923989029
13532,First_13532,Last_13532,1994-08-04,Artist,779.22,0930672212
13533,First_13533,Last_13533,2000-05-19,Freelancer,652.91,0968623184
13534,First_13534,Last_13534,1988-12-17,Driver,777.41,0948189383
13535,First_13535,Last_13535,1987-07-12,Student,797.04,0992540872
13538,First_13538,Last_13538,1987-08-01,Freelancer,1123.45,0994512360
13539,First_13539,Last_13539,1980-06-11,Student,491.47,0987273060
13540,First_13540,Last_13540,2002-06-28,Freelancer,1199.53,0976789387
13541,First_13541,Last_13541,1985-12-14,Healthcare Worker,2529.4,0938171669
13542,First_13542,Last_13542,1996-06-06,Family Business Owner,1507.63,0931109382
13544,First_13544,Last_13544,1995-11-23,Teacher,986.82,0943207511
13545,First_13545,Last_13545,1995-08-03,Freelancer,2814.79,0936134547
13546,First_13546,Last_13546,1983-04-24,Driver,362.33,0920122388
13547,First_13547,Last_13547,1985-10-04,Office Worker,2356.18,0986635202
13548,First_13548,Last_13548,1985-10-29,Teacher,1461.55,0973036704
13549,First_13549,Last_13549,1981-05-12,Healthcare Worker,761.09,0985100717
13550,First_13550,Last_13550,1984-06-08,Student,1067.88,0974135476
13551,First_13551,Last_13551,1995-07-16,Artist,2464.75,0946978874
13552,First_13552,Last_13552,1981-06-13,Artist,1878.32,0976332999
13553,First_13553,Last_13553,1983-08-06,Family Business Owner,1586.71,0912789396
13554,First_13554,Last_13554,1995-05-22,Retired/Unemployed,1023.42,0912099112
13555,First_13555,Last_13555,1981-05-26,Artist,2872.9,0977911673
13556,First_13556,Last_13556,1988-01-12,Driver,2874.89,0952489933
13557,First_13557,Last_13557,1998-08-21,Freelancer,354.26,0918179958
13559,First_13559,Last_13559,1988-12-31,Artist,465.24,0972491739
13560,First_13560,Last_13560,2000-05-04,Artist,288.72,0918709372
13561,First_13561,Last_13561,1993-11-07,Healthcare Worker,2312.2,0910567639
13563,First_13563,Last_13563,1989-04-23,Teacher,1522.71,0977428621
13564,First_13564,Last_13564,1992-01-28,Teacher,250.89,0970631896
13566,First_13566,Last_13566,1982-07-18,Artist,1786.03,0998489754
13567,First_13567,Last_13567,1984-11-01,Retired/Unemployed,2131.8,0980839631
13568,First_13568,Last_13568,1999-01-14,Manual Worker,2351.03,0914598856
13569,First_13569,Last_13569,1995-04-26,Family Business Owner,2302.27,0982666170
13570,First_13570,Last_13570,1996-02-19,Artist,1721.28,0976354362
13571,First_13571,Last_13571,1987-10-06,Healthcare Worker,512.58,0917240740
13572,First_13572,Last_13572,1988-10-16,Student,2657.77,0956395636
13573,First_13573,Last_13573,1985-07-04,Artist,1561.9,0923265122
13574,First_13574,Last_13574,1982-05-02,Driver,2050.04,0986948682
13575,First_13575,Last_13575,2001-07-02,Artist,2783.73,0969281252
13576,First_13576,Last_13576,1988-01-30,Manual Worker,693.23,0948285987
13577,First_13577,Last_13577,1981-01-28,Driver,795.54,0913616237
13578,First_13578,Last_13578,1994-11-15,Teacher,1374.47,0929910288
13579,First_13579,Last_13579,2001-06-23,Office Worker,1166.36,0994371797
13580,First_13580,Last_13580,1982-05-23,Student,586.05,0912595790
13581,First_13581,Last_13581,1997-02-16,Artist,815.26,0963113856
13582,First_13582,Last_13582,1998-04-08,Healthcare Worker,358.69,0921991914
13583,First_13583,Last_13583,1995-02-14,Driver,1758.36,0985093531
13585,First_13585,Last_13585,1981-09-28,Retired/Unemployed,377.29,0948285296
13586,First_13586,Last_13586,1990-05-29,Driver,382.35,0988607336
13587,First_13587,Last_13587,2000-12-21,Healthcare Worker,497.15,0991119030
13588,First_13588,Last_13588,2003-10-01,Student,1275.84,0954051718
13589,First_13589,Last_13589,1996-12-03,Freelancer,640.66,0991733796
13590,First_13590,Last_13590,1986-03-15,Office Worker,2670.99,0963862174
13591,First_13591,Last_13591,1984-12-04,Family Business Owner,616.87,0961909494
13592,First_13592,Last_13592,1986-12-17,Healthcare Worker,1372.95,0929710270
13593,First_13593,Last_13593,1988-09-16,Artist,1050.28,0943601086
13594,First_13594,Last_13594,1983-10-26,Healthcare Worker,690.39,0923901145
13595,First_13595,Last_13595,1996-08-20,Manual Worker,2995.69,0923492697
13596,First_13596,Last_13596,1992-10-14,Freelancer,2481.85,0957195160
13597,First_13597,Last_13597,1994-07-18,Healthcare Worker,1905.32,0937570663
13599,First_13599,Last_13599,1982-02-05,Teacher,776.38,0937796542
13600,First_13600,Last_13600,1992-09-05,Office Worker,1734.8,0993812636
13601,First_13601,Last_13601,1992-01-26,Retired/Unemployed,386.1,0948905354
13602,First_13602,Last_13602,2002-03-26,Retired/Unemployed,2942.7,0975113990
13603,First_13603,Last_13603,1990-12-14,Healthcare Worker,1900.39,0976947090
13604,First_13604,Last_13604,1998-08-18,Student,2201.97,0936549250
13605,First_13605,Last_13605,1982-01-21,Office Worker,2288.11,0916941576
13606,First_13606,Last_13606,1981-05-07,Office Worker,2023.52,0916078677
13608,First_13608,Last_13608,1985-11-08,Office Worker,2730.14,0925616438
13609,First_13609,Last_13609,1986-02-18,Teacher,213.82,0979794357
13610,First_13610,Last_13610,1987-10-27,Teacher,2197.39,0920683177
13611,First_13611,Last_13611,1997-01-01,Healthcare Worker,1054.86,0910712635
13612,First_13612,Last_13612,1981-10-03,Retired/Unemployed,505.09,0997806629
13614,First_13614,Last_13614,1981-09-09,Student,2125.23,0960820788
13615,First_13615,Last_13615,1993-10-01,Teacher,407.0,0999227198
13616,First_13616,Last_13616,1998-01-16,Student,2573.66,0924085398
13618,First_13618,Last_13618,1993-01-25,Student,937.07,0951235999
13619,First_13619,Last_13619,1983-09-26,Artist,1455.6,0944797353
13620,First_13620,Last_13620,1995-03-13,Retired/Unemployed,1726.64,0968069877
13621,First_13621,Last_13621,1982-09-03,Manual Worker,2338.45,0948449382
13623,First_13623,Last_13623,2000-12-26,Healthcare Worker,1201.58,0972729466
13624,First_13624,Last_13624,1996-06-15,Family Business Owner,2507.46,0910855861
13625,First_13625,Last_13625,1983-11-01,Office Worker,531.7,0955875527
